1610 115.5749,38.37443 115.7161,38.36787 115.5831,38.48516 115.7246,38.47858
1611 115.7161,38.36787 115.8573,38.36111 115.7246,38.47858 115.866,38.47181
1612 115.8573,38.36111 115.9984,38.35416 115.866,38.47181 116.0074,38.46484
1613 115.9984,38.35416 116.1395,38.34701 116.0074,38.46484 116.1488,38.45768
1614 116.1395,38.34701 116.2806,38.33966 116.1488,38.45768 116.2901,38.45032
1615 116.2806,38.33966 116.4216,38.33213 116.2901,38.45032 116.4314,38.44277
1616 116.4216,38.33213 116.5627,38.32439 116.4314,38.44277 116.5727,38.43502
1617 116.5627,38.32439 116.7036,38.31646 116.5727,38.43502 116.7139,38.42707
1618 116.7036,38.31646 116.8446,38.30834 116.7139,38.42707 116.8551,38.41894
1619 116.8446,38.30834 116.9855,38.30003 116.8551,38.41894 116.9962,38.4106
1620 116.9855,38.30003 117.1264,38.29152 116.9962,38.4106 117.1373,38.40208
1621 117.1264,38.29152 117.2672,38.28281 117.1373,38.40208 117.2784,38.39335
1622 117.2672,38.28281 117.408,38.27391 117.2784,38.39335 117.4194,38.38443
1623 117.408,38.27391 117.5487,38.26482 117.4194,38.38443 117.5604,38.37532
1624 117.5487,38.26482 117.6894,38.25553 117.5604,38.37532 117.7014,38.36602
1625 117.6894,38.25553 117.8301,38.24605 117.7014,38.36602 117.8423,38.35652
1672 115.7246,38.47858 115.866,38.47181 115.7331,38.58932 115.8748,38.58253
1673 115.866,38.47181 116.0074,38.46484 115.8748,38.58253 116.0164,38.57555
1674 116.0074,38.46484 116.1488,38.45768 116.0164,38.57555 116.1581,38.56837
1675 116.1488,38.45768 116.2901,38.45032 116.1581,38.56837 116.2996,38.561
1676 116.2901,38.45032 116.4314,38.44277 116.2996,38.561 116.4412,38.55343
1677 116.4314,38.44277 116.5727,38.43502 116.4412,38.55343 116.5827,38.54567
1678 116.5727,38.43502 116.7139,38.42707 116.5827,38.54567 116.7242,38.53771
1679 116.7139,38.42707 116.8551,38.41894 116.7242,38.53771 116.8656,38.52956
1680 116.8551,38.41894 116.9962,38.4106 116.8656,38.52956 117.007,38.52121
1681 116.9962,38.4106 117.1373,38.40208 117.007,38.52121 117.1484,38.51266
1682 117.1373,38.40208 117.2784,38.39335 117.1484,38.51266 117.2897,38.50392
1683 117.2784,38.39335 117.4194,38.38443 117.2897,38.50392 117.431,38.49498
1684 117.4194,38.38443 117.5604,38.37532 117.431,38.49498 117.5722,38.48586
1685 117.5604,38.37532 117.7014,38.36602 117.5722,38.48586 117.7134,38.47653
1686 117.7014,38.36602 117.8423,38.35652 117.7134,38.47653 117.8546,38.46701
1687 117.8423,38.35652 117.9832,38.34682 117.8546,38.46701 117.9957,38.4573
1734 115.8748,38.58253 116.0164,38.57555 115.8836,38.69328 116.0255,38.68628
1735 116.0164,38.57555 116.1581,38.56837 116.0255,38.68628 116.1674,38.67909
1736 116.1581,38.56837 116.2996,38.561 116.1674,38.67909 116.3092,38.67171
1737 116.2996,38.561 116.4412,38.55343 116.3092,38.67171 116.451,38.66412
1739 116.5827,38.54567 116.7242,38.53771 116.5928,38.65634 116.7345,38.64837
1740 116.7242,38.53771 116.8656,38.52956 116.7345,38.64837 116.8762,38.6402
1741 116.8656,38.52956 117.007,38.52121 116.8762,38.6402 117.0178,38.63183
1742 117.007,38.52121 117.1484,38.51266 117.0178,38.63183 117.1594,38.62327
1743 117.1484,38.51266 117.2897,38.50392 117.1594,38.62327 117.301,38.61451
1744 117.2897,38.50392 117.431,38.49498 117.301,38.61451 117.4425,38.60556
1745 117.431,38.49498 117.5722,38.48586 117.4425,38.60556 117.584,38.59641
1746 117.5722,38.48586 117.7134,38.47653 117.584,38.59641 117.7255,38.58707
1747 117.7134,38.47653 117.8546,38.46701 117.7255,38.58707 117.8669,38.57753
1795 115.8836,38.69328 116.0255,38.68628 115.8925,38.80405 116.0346,38.79704
1796 116.0255,38.68628 116.1674,38.67909 116.0346,38.79704 116.1767,38.78984
1797 116.1674,38.67909 116.3092,38.67171 116.1767,38.78984 116.3188,38.78243
1798 116.3092,38.67171 116.451,38.66412 116.3188,38.78243 116.4609,38.77484
1801 116.7345,38.64837 116.8762,38.6402 116.7448,38.75905 116.8868,38.75086
1802 116.8762,38.6402 117.0178,38.63183 116.8868,38.75086 117.0287,38.74248
1803 117.0178,38.63183 117.1594,38.62327 117.0287,38.74248 117.1705,38.7339
1806 117.4425,38.60556 117.584,38.59641 117.4541,38.71616 117.5959,38.70699
1807 117.584,38.59641 117.7255,38.58707 117.5959,38.70699 117.7376,38.69763
1856 115.8925,38.80405 116.0346,38.79704 115.9014,38.91485 116.0438,38.90783
1857 116.0346,38.79704 116.1767,38.78984 116.0438,38.90783 116.1861,38.9006
1858 116.1767,38.78984 116.3188,38.78243 116.1861,38.9006 116.3285,38.89319
1859 116.3188,38.78243 116.4609,38.77484 116.3285,38.89319 116.4707,38.88557
1918 116.0438,38.90783 116.1861,38.9006 116.0529,39.01863 116.1955,39.01139
1919 116.1861,38.9006 116.3285,38.89319 116.1955,39.01139 116.3381,39.00396
